world_key,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected
E3:clustered:p0.85:cv0.65:r9,dense,69.73429566350474,2.0,2181231110,80,10.0,6,3,1,4.421903961210482,True
E3:clustered:p0.85:cv0.65:r9,medium,52.30072174762856,1.5,2181231110,56,7.0,4,3,1,1.475931640068801,True
E3:clustered:p0.85:cv0.65:r9,threshold,36.61050522333999,1.05,2181231110,30,3.75,1,8,1,0.13337835663558928,True
E3:clustered:p0.85:cv0.65:r9,partitioned,33.12379044016475,0.95,2181231110,27,3.375,1,-1,2,-1.2698149667789562e-15,False
E3:clustered:p0.85:cv0.65:r10,complete,,,49872980,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r10,dense,77.62565410657749,2.0,49872980,96,12.0,7,2,1,6.244279493295569,True
E3:clustered:p0.85:cv0.65:r10,medium,58.219240579933114,1.5,49872980,70,8.75,3,3,1,2.1014109584618894,True
E3:clustered:p0.85:cv0.65:r10,threshold,40.75346840595318,1.05,49872980,44,5.5,1,5,1,0.38954632775945897,True
E3:clustered:p0.85:cv0.65:r10,partitioned,36.87218570062431,0.95,49872980,36,4.5,1,-1,2,1.110223200984575e-15,False
E3:clustered:p0.85:cv0.65:r11,complete,,,1054249863,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r11,dense,72.46798517472482,2.0,1054249863,90,11.25,6,2,1,5.4669908966773875,True
E3:clustered:p0.85:cv0.65:r11,medium,54.35098888104361,1.5,1054249863,62,7.75,4,3,1,2.172160630440671,True
E3:clustered:p0.85:cv0.65:r11,threshold,38.04569221673053,1.05,1054249863,37,4.625,1,5,1,0.38878921265398764,True
E3:clustered:p0.85:cv0.65:r11,partitioned,34.42229295799429,0.95,1054249863,30,3.75,0,-1,4,-2.2248089022355232e-17,False
E3:clustered:p0.85:cv0.65:r12,complete,,,3989389446,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r12,dense,57.223555563539115,2.0,3989389446,73,9.125,6,3,1,2.8061266460998264,True
E3:clustered:p0.85:cv0.65:r12,medium,42.917666672654335,1.5,3989389446,55,6.875,4,3,1,1.136436809810827,True
E3:clustered:p0.85:cv0.65:r12,threshold,30.042366670858037,1.05,3989389446,32,4.0,2,5,1,0.17500409762868463,True
E3:clustered:p0.85:cv0.65:r12,partitioned,27.181188892681078,0.95,3989389446,23,2.875,1,-1,2,-2.676506238812026e-16,False
E3:clustered:p0.85:cv0.65:r13,complete,,,2517406790,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r13,dense,84.77274423340313,2.0,2517406790,106,13.25,11,2,1,9.67431201677609,True
E3:clustered:p0.85:cv0.65:r13,medium,63.57955817505235,1.5,2517406790,76,9.5,6,2,1,4.283883244494465,True
E3:clustered:p0.85:cv0.65:r13,threshold,44.50569072253665,1.05,2517406790,38,4.75,1,5,1,0.32177458309796336,True
E3:clustered:p0.85:cv0.65:r13,partitioned,40.26705351086648,0.95,2517406790,31,3.875,1,-1,2,5.269630123179676e-17,False
E3:clustered:p0.85:cv0.65:r14,complete,,,1473296038,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r14,dense,59.83146287068439,2.0,1473296038,69,8.625,6,3,1,3.6802843314729086,True
E3:clustered:p0.85:cv0.65:r14,medium,44.87359715301329,1.5,1473296038,46,5.75,2,3,1,1.150784060674234,True
E3:clustered:p0.85:cv0.65:r14,threshold,31.411518007109308,1.05,1473296038,23,2.875,1,8,1,0.11314583281866303,True
E3:clustered:p0.85:cv0.65:r14,partitioned,28.419944863575083,0.95,1473296038,18,2.25,1,-1,2,4.1318449653388513e-16,False
E3:clustered:p0.85:cv0.65:r15,complete,,,991378985,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r15,dense,67.11158734267347,2.0,991378985,88,11.0,6,2,1,4.3012960370616025,True
E3:clustered:p0.85:cv0.65:r15,medium,50.3336905070051,1.5,991378985,64,8.0,3,3,1,1.3715395578331506,True
E3:clustered:p0.85:cv0.65:r15,threshold,35.23358335490357,1.05,991378985,35,4.375,2,6,1,0.15655125550851207,True
E3:clustered:p0.85:cv0.65:r15,partitioned,31.878003987769898,0.95,991378985,27,3.375,1,-1,2,9.163122022052118e-16,False
E3:clustered:p0.85:cv0.65:r16,complete,,,122627100,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r16,dense,83.13884757020782,2.0,122627100,105,13.125,10,2,1,8.890643329296289,True
E3:clustered:p0.85:cv0.65:r16,medium,62.35413567765586,1.5,122627100,78,9.75,6,2,1,4.270303428678378,True
E3:clustered:p0.85:cv0.65:r16,threshold,43.647894974359104,1.05,122627100,44,5.5,1,3,1,0.8900975133398525,True
E3:clustered:p0.85:cv0.65:r16,partitioned,39.49095259584871,0.95,122627100,39,4.875,0,-1,2,2.393680244470718e-15,False
E3:clustered:p0.85:cv0.65:r17,complete,,,419346527,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r17,dense,68.85007974555543,2.0,419346527,85,10.625,8,2,1,5.340569937934032,True
E3:clustered:p0.85:cv0.65:r17,medium,51.637559809166575,1.5,419346527,55,6.875,4,3,1,1.708696166749685,True
E3:clustered:p0.85:cv0.65:r17,threshold,36.146291866416604,1.05,419346527,32,4.0,2,6,1,0.2868503270299431,True
E3:clustered:p0.85:cv0.65:r17,partitioned,32.70378787913883,0.95,419346527,26,3.25,0,-1,2,2.691382744467385e-16,False
E3:clustered:p0.85:cv0.65:r18,complete,,,643306922,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r18,dense,88.2492710875537,2.0,643306922,112,14.0,10,2,1,9.81399495958449,True
E3:clustered:p0.85:cv0.65:r18,medium,66.18695331566528,1.5,643306922,91,11.375,7,2,1,6.082081584078699,True
E3:clustered:p0.85:cv0.65:r18,threshold,46.330867320965694,1.05,643306922,57,7.125,2,3,1,1.681893677768322,True
E3:clustered:p0.85:cv0.65:r18,partitioned,41.918403766588,0.95,643306922,49,6.125,0,-1,2,1.3603782868840252e-15,False
E3:clustered:p0.85:cv0.65:r19,complete,,,1814269040,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r19,dense,76.10112736651139,2.0,1814269040,91,11.375,5,2,1,4.898225890053954,True
E3:clustered:p0.85:cv0.65:r19,medium,57.07584552488355,1.5,1814269040,67,8.375,1,3,1,0.9241769922486659,True
E3:clustered:p0.85:cv0.65:r19,threshold,39.95309186741848,1.05,1814269040,42,5.25,1,5,1,0.5925392275669036,True
E3:clustered:p0.85:cv0.65:r19,partitioned,36.14803549909291,0.95,1814269040,31,3.875,0,-1,2,2.0223909648586838e-15,False
E3:clustered:p0.85:cv0.65:r20,complete,,,822089535,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r20,dense,104.29858648994106,2.0,822089535,115,14.375,12,2,1,11.999999999999998,True
E3:clustered:p0.85:cv0.65:r20,medium,78.2239398674558,1.5,822089535,97,12.125,7,2,1,6.692898592381413,True
E3:clustered:p0.85:cv0.65:r20,threshold,54.75675790721906,1.05,822089535,61,7.625,1,3,1,0.9497319366633807,True
E3:clustered:p0.85:cv0.65:r20,partitioned,49.541828582722,0.95,822089535,50,6.25,0,-1,2,-3.833290963144688e-16,False
E3:clustered:p0.85:cv0.65:r21,complete,,,2860317078,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r21,dense,64.32400761814097,2.0,2860317078,97,12.125,9,2,1,6.94535534527989,True
E3:clustered:p0.85:cv0.65:r21,medium,48.243005713605726,1.5,2860317078,70,8.75,4,3,1,3.0158861237045014,True
E3:clustered:p0.85:cv0.65:r21,threshold,33.77010399952401,1.05,2860317078,38,4.75,2,4,1,0.6226897179084141,True
E3:clustered:p0.85:cv0.65:r21,partitioned,30.553903618616957,0.95,2860317078,28,3.5,0,-1,2,0.0,False
E3:clustered:p0.85:cv0.65:r22,complete,,,1169894677,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r22,dense,80.22819455133673,2.0,1169894677,83,10.375,8,2,1,4.845840687360873,True
E3:clustered:p0.85:cv0.65:r22,medium,60.17114591350254,1.5,1169894677,55,6.875,4,3,1,2.033106864749771,True
E3:clustered:p0.85:cv0.65:r22,threshold,42.119802139451785,1.05,1169894677,35,4.375,2,5,1,0.3279337395090464,True
E3:clustered:p0.85:cv0.65:r22,partitioned,38.10839241188494,0.95,1169894677,29,3.625,2,-1,2,9.5143542855541e-16,False
E3:clustered:p0.85:cv0.65:r23,complete,,,2951683540,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r23,dense,67.7148130200805,2.0,2951683540,77,9.625,6,2,1,4.216397771038171,True
E3:clustered:p0.85:cv0.65:r23,medium,50.786109765060374,1.5,2951683540,52,6.5,4,3,1,1.5669444584882326,True
E3:clustered:p0.85:cv0.65:r23,threshold,35.55027683554226,1.05,2951683540,29,3.625,1,5,1,0.23968728694834368,True
E3:clustered:p0.85:cv0.65:r23,partitioned,32.164536184538235,0.95,2951683540,25,3.125,1,-1,2,-6.407996690478683e-16,False
E3:clustered:p0.85:cv0.65:r24,complete,,,3253976482,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r24,dense,68.95791431865715,2.0,3253976482,95,11.875,4,2,1,3.6869891940692576,True
E3:clustered:p0.85:cv0.65:r24,medium,51.71843573899286,1.5,3253976482,73,9.125,1,4,1,0.6019543227212004,True
E3:clustered:p0.85:cv0.65:r24,threshold,36.202905017295,1.05,3253976482,50,6.25,1,6,1,0.18737643648784003,True
E3:clustered:p0.85:cv0.65:r24,partitioned,32.75500930136214,0.95,3253976482,39,4.875,0,-1,3,-7.826845166422038e-17,False
E3:clustered:p0.85:cv0.65:r25,complete,,,1562516801,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r25,dense,66.7498877429403,2.0,1562516801,83,10.375,6,2,1,4.74885924577714,True
E3:clustered:p0.85:cv0.65:r25,medium,50.06241580720523,1.5,1562516801,56,7.0,2,3,1,1.5640534403328308,True
E3:clustered:p0.85:cv0.65:r25,threshold,35.04369106504366,1.05,1562516801,30,3.75,1,5,1,0.25697699523083783,True
E3:clustered:p0.85:cv0.65:r25,partitioned,31.706196677896642,0.95,1562516801,22,2.75,0,-1,3,9.46255030851066e-16,False
E3:clustered:p0.85:cv0.65:r26,complete,,,960130038,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r26,dense,67.8509156127526,2.0,960130038,84,10.5,8,2,1,4.89465475471008,True
E3:clustered:p0.85:cv0.65:r26,medium,50.88818670956445,1.5,960130038,57,7.125,4,3,1,1.7231702903838557,True
E3:clustered:p0.85:cv0.65:r26,threshold,35.62173069669512,1.05,960130038,33,4.125,1,4,1,0.37284604327796794,True
E3:clustered:p0.85:cv0.65:r26,partitioned,32.229184916057484,0.95,960130038,28,3.5,0,-1,2,8.039528324245607e-16,False
E3:clustered:p0.85:cv0.65:r27,complete,,,2542041755,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r27,dense,60.519806062873,2.0,2542041755,82,10.25,6,2,1,4.84578865951554,True
E3:clustered:p0.85:cv0.65:r27,medium,45.389854547154755,1.5,2542041755,55,6.875,2,3,1,1.4431546997004214,True
E3:clustered:p0.85:cv0.65:r27,threshold,31.772898183008326,1.05,2542041755,28,3.5,1,8,1,0.1636722593017524,True
E3:clustered:p0.85:cv0.65:r27,partitioned,28.746907879864676,0.95,2542041755,24,3.0,1,-1,2,1.092699702748257e-15,False
E3:clustered:p0.85:cv0.65:r28,complete,,,3123421836,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r28,dense,64.35480040443022,2.0,3123421836,78,9.75,4,2,1,3.1917465281316844,True
E3:clustered:p0.85:cv0.65:r28,medium,48.266100303322666,1.5,3123421836,59,7.375,2,4,1,1.1760620959027508,True
E3:clustered:p0.85:cv0.65:r28,threshold,33.78627021232587,1.05,3123421836,30,3.75,1,6,1,0.2016927694053901,True
E3:clustered:p0.85:cv0.65:r28,partitioned,30.568530192104355,0.95,3123421836,21,2.625,1,-1,3,-6.159991247052491e-16,False
E3:clustered:p0.85:cv0.65:r29,complete,,,1037737993,120,15.0,15,1,1,15.999999999999972,True
E3:clustered:p0.85:cv0.65:r29,dense,65.59817332169963,2.0,1037737993,87,10.875,7,2,1,5.444821749819645,True
E3:clustered:p0.85:cv0.65:r29,medium,49.19862999127473,1.5,1037737993,63,7.875,4,3,1,2.2794943930187563,True
E3:clustered:p0.85:cv0.65:r29,threshold,34.439040993892306,1.05,1037737993,32,4.0,1,5,1,0.36629824637598785,True
E3:clustered:p0.85:cv0.65:r29,partitioned,31.159132327807324,0.95,1037737993,29,3.625,1,-1,2,9.171837244230807e-16,False
E3:separated:p0.85:cv0.35:r0,complete,,,3507003008,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r0,dense,40.48473268117203,2.0,3507003008,108,13.5,6,2,1,5.942164085411277,True
E3:separated:p0.85:cv0.35:r0,medium,30.363549510879018,1.5,3507003008,96,12.0,3,3,1,2.887652974643221,True
E3:separated:p0.85:cv0.35:r0,threshold,21.254484657615315,1.05,3507003008,64,8.0,1,4,1,0.8453695630818128,True
E3:separated:p0.85:cv0.35:r0,partitioned,19.23024802355671,0.95,3507003008,51,6.375,0,-1,2,-4.4250009317923687e-16,False
E3:separated:p0.85:cv0.35:r1,complete,,,414427604,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r1,dense,43.941763361888334,2.0,414427604,78,9.75,4,3,1,2.7348085949982397,True
E3:separated:p0.85:cv0.35:r1,medium,32.956322521416254,1.5,414427604,61,7.625,3,4,1,1.399532234127851,True
E3:separated:p0.85:cv0.35:r1,threshold,23.069425764991376,1.05,414427604,30,3.75,1,6,1,0.23954009205768256,True
E3:separated:p0.85:cv0.35:r1,partitioned,20.87233759689696,0.95,414427604,24,3.0,0,-1,2,2.1096275663367583e-15,False
E3:separated:p0.85:cv0.35:r2,complete,,,4048680025,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r2,dense,48.20289057567319,2.0,4048680025,79,9.875,7,3,1,3.4469924494082926,True
E3:separated:p0.85:cv0.35:r2,medium,36.15216793175489,1.5,4048680025,60,7.5,5,4,1,0.988229892921783,True
E3:separated:p0.85:cv0.35:r2,threshold,25.306517552228424,1.05,4048680025,43,5.375,3,5,1,0.18973569555218928,True
E3:separated:p0.85:cv0.35:r2,partitioned,22.896373023444763,0.95,4048680025,39,4.875,2,-1,2,2.673828863094478e-15,False
E3:separated:p0.85:cv0.35:r3,complete,,,1502162097,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r3,dense,37.353011784731315,2.0,1502162097,72,9.0,5,3,1,2.318030767455919,True
E3:separated:p0.85:cv0.35:r3,medium,28.014758838548488,1.5,1502162097,54,6.75,4,4,1,0.7971746120539782,True
E3:separated:p0.85:cv0.35:r3,threshold,19.61033118698394,1.05,1502162097,37,4.625,2,6,1,0.16647176061322055,True
E3:separated:p0.85:cv0.35:r3,partitioned,17.742680597747373,0.95,1502162097,31,3.875,1,-1,2,4.0341330493116875e-15,False
E3:separated:p0.85:cv0.35:r4,complete,,,2846203948,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r4,dense,31.192875260398115,2.0,2846203948,69,8.625,3,3,1,1.8922738535646362,True
E3:separated:p0.85:cv0.35:r4,medium,23.394656445298587,1.5,2846203948,49,6.125,3,4,1,0.6019957344058783,True
E3:separated:p0.85:cv0.35:r4,threshold,16.376259511709012,1.05,2846203948,34,4.25,1,7,1,0.1940935479970353,True
E3:separated:p0.85:cv0.35:r4,partitioned,14.816615748689104,0.95,2846203948,29,3.625,1,-1,2,-2.2022179002254005e-16,False
E3:separated:p0.85:cv0.35:r5,complete,,,1255260680,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r5,dense,47.31823808150551,2.0,1255260680,83,10.375,6,3,1,3.7333406311810955,True
E3:separated:p0.85:cv0.35:r5,medium,35.488678561129134,1.5,1255260680,57,7.125,3,4,1,1.261686245509249,True
E3:separated:p0.85:cv0.35:r5,threshold,24.842074992790394,1.05,1255260680,41,5.125,2,5,1,0.2591154991850318,True
E3:separated:p0.85:cv0.35:r5,partitioned,22.47616308871512,0.95,1255260680,31,3.875,1,-1,2,8.201392860675367e-16,False
E3:separated:p0.85:cv0.35:r6,complete,,,3805161514,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r6,dense,43.130641986788845,2.0,3805161514,76,9.5,6,3,1,2.755169040837572,True
E3:separated:p0.85:cv0.35:r6,medium,32.347981490091634,1.5,3805161514,54,6.75,2,4,1,0.9097221986642989,True
E3:separated:p0.85:cv0.35:r6,threshold,22.643587043064144,1.05,3805161514,39,4.875,1,7,1,0.15626124934693128,True
E3:separated:p0.85:cv0.35:r6,partitioned,20.4870549437247,0.95,3805161514,35,4.375,1,-1,2,-5.299135817752937e-16,False
E3:separated:p0.85:cv0.35:r7,complete,,,2583032709,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r7,dense,53.79315274324995,2.0,2583032709,85,10.625,7,2,1,4.4543088877263,True
E3:separated:p0.85:cv0.35:r7,medium,40.34486455743746,1.5,2583032709,67,8.375,5,3,1,1.523592964036911,True
E3:separated:p0.85:cv0.35:r7,threshold,28.241405190206223,1.05,2583032709,44,5.5,2,5,1,0.2946453322148602,True
E3:separated:p0.85:cv0.35:r7,partitioned,25.551747553043725,0.95,2583032709,34,4.25,2,-1,2,1.8343402808907384e-15,False
E3:separated:p0.85:cv0.35:r8,complete,,,920386522,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r8,dense,59.30634066370619,2.0,920386522,108,13.5,8,2,1,7.686017054597176,True
E3:separated:p0.85:cv0.35:r8,medium,44.47975549777964,1.5,920386522,97,12.125,5,3,1,4.497738343239989,True
E3:separated:p0.85:cv0.35:r8,threshold,31.13582884844575,1.05,920386522,70,8.75,1,4,1,0.620815244015714,True
E3:separated:p0.85:cv0.35:r8,partitioned,28.170511815260436,0.95,920386522,63,7.875,1,-1,2,0.0,False
E3:separated:p0.85:cv0.35:r9,complete,,,4045547826,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r9,dense,46.57707030542627,2.0,4045547826,82,10.25,7,2,1,3.9084813654087696,True
E3:separated:p0.85:cv0.35:r9,medium,34.9328027290697,1.5,4045547826,55,6.875,4,4,1,1.0683977490147158,True
E3:separated:p0.85:cv0.35:r9,threshold,24.45296191034879,1.05,4045547826,32,4.0,2,7,1,0.2197480933169848,True
E3:separated:p0.85:cv0.35:r9,partitioned,22.124108395077478,0.95,4045547826,28,3.5,2,-1,2,1.0007508601768563e-16,False
E3:separated:p0.85:cv0.35:r10,complete,,,3148667311,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r10,dense,65.70966589886558,2.0,3148667311,108,13.5,8,2,1,7.802083186689411,True
E3:separated:p0.85:cv0.35:r10,medium,49.282249424149185,1.5,3148667311,92,11.5,4,3,1,3.5414285613085825,True
E3:separated:p0.85:cv0.35:r10,threshold,34.49757459690443,1.05,3148667311,62,7.75,2,4,1,0.296512277852027,True
E3:separated:p0.85:cv0.35:r10,partitioned,31.21209130196115,0.95,3148667311,51,6.375,2,-1,2,1.002704978138656e-15,False
E3:separated:p0.85:cv0.35:r11,complete,,,9445676,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r11,dense,26.83826995427224,2.0,9445676,54,6.75,5,4,1,0.7719511024677692,True
E3:separated:p0.85:cv0.35:r11,medium,20.12870246570418,1.5,9445676,36,4.5,2,7,1,0.13930793855312065,True
E3:separated:p0.85:cv0.35:r11,threshold,14.090091725992925,1.05,9445676,22,2.75,1,9,1,0.06797982429229486,True
E3:separated:p0.85:cv0.35:r11,partitioned,12.748178228279313,0.95,9445676,17,2.125,0,-1,4,0.0,False
E3:separated:p0.85:cv0.35:r12,complete,,,1123951025,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r12,dense,53.81183709340721,2.0,1123951025,80,10.0,7,2,1,3.580479043821563,True
E3:separated:p0.85:cv0.35:r12,medium,40.35887782005541,1.5,1123951025,67,8.375,5,3,1,1.9259056780934425,True
E3:separated:p0.85:cv0.35:r12,threshold,28.25121447403879,1.05,1123951025,39,4.875,2,6,1,0.29442039256147773,True
E3:separated:p0.85:cv0.35:r12,partitioned,25.560622619368424,0.95,1123951025,32,4.0,1,-1,2,1.3537527223761996e-15,False
E3:separated:p0.85:cv0.35:r13,complete,,,2921619103,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r13,dense,39.01968323205351,2.0,2921619103,71,8.875,5,3,1,2.4667231576805486,True
E3:separated:p0.85:cv0.35:r13,medium,29.264762424040132,1.5,2921619103,53,6.625,3,4,1,0.544593689042285,True
E3:separated:p0.85:cv0.35:r13,threshold,20.485333696828093,1.05,2921619103,33,4.125,2,7,1,0.16353875236841497,True
E3:separated:p0.85:cv0.35:r13,partitioned,18.534349535225417,0.95,2921619103,32,4.0,2,-1,2,8.857148565933997e-17,False
E3:separated:p0.85:cv0.35:r14,complete,,,2950597745,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r14,dense,50.88465421593384,2.0,2950597745,87,10.875,6,2,1,4.33684750662673,True
E3:separated:p0.85:cv0.35:r14,medium,38.163490661950384,1.5,2950597745,62,7.75,5,4,1,0.9781378196061159,True
E3:separated:p0.85:cv0.35:r14,threshold,26.714443463365267,1.05,2950597745,42,5.25,2,5,1,0.17544956934251033,True
E3:separated:p0.85:cv0.35:r14,partitioned,24.170210752568575,0.95,2950597745,39,4.875,0,-1,2,4.0653555678416784e-15,False
E3:separated:p0.85:cv0.35:r15,complete,,,989292147,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r15,dense,58.517578209938534,2.0,989292147,97,12.125,9,2,1,6.511500819524315,True
E3:separated:p0.85:cv0.35:r15,medium,43.8881836574539,1.5,989292147,77,9.625,5,3,1,3.0447690242438514,True
E3:separated:p0.85:cv0.35:r15,threshold,30.72172856021773,1.05,989292147,46,5.75,1,5,1,0.4741982633417307,True
E3:separated:p0.85:cv0.35:r15,partitioned,27.795849649720804,0.95,989292147,38,4.75,0,-1,3,-5.623065492534012e-16,False
E3:separated:p0.85:cv0.35:r16,complete,,,1917835558,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r16,dense,43.68645297548681,2.0,1917835558,70,8.75,5,3,1,2.1704135877892,True
E3:separated:p0.85:cv0.35:r16,medium,32.764839731615105,1.5,1917835558,51,6.375,4,4,1,0.7307242692520425,True
E3:separated:p0.85:cv0.35:r16,threshold,22.935387812130575,1.05,1917835558,26,3.25,1,7,1,0.09593540045418004,True
E3:separated:p0.85:cv0.35:r16,partitioned,20.751065163356234,0.95,1917835558,21,2.625,0,-1,2,-7.839990080919403e-16,False
E3:separated:p0.85:cv0.35:r17,complete,,,3701845882,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r17,dense,36.136267701552626,2.0,3701845882,69,8.625,4,3,1,1.892379896042942,True
E3:separated:p0.85:cv0.35:r17,medium,27.10220077616447,1.5,3701845882,49,6.125,3,4,1,0.6330810585535911,True
E3:separated:p0.85:cv0.35:r17,threshold,18.97154054331513,1.05,3701845882,31,3.875,1,7,1,0.11275207577955325,True
E3:separated:p0.85:cv0.35:r17,partitioned,17.164727158237497,0.95,3701845882,26,3.25,1,-1,2,2.4042382338636673e-15,False
E3:separated:p0.85:cv0.35:r18,complete,,,3131864274,120,15.0,15,1,1,15.999999999999972,True
E3:separated:p0.85:cv0.35:r18,dense,38.64302634929888,2.0,3131864274,67,8.375,5,3,1,1.4442592201840174,True
E3:separated:p0.85:cv0.35:r18,medium,28.98226976197416,1.5,3131864274,50,6.25,3,4,1,0.3083771085140858,True
E3:separated:p0.85:cv0.35:r18,threshold,20.28758883338191,1.05,3131864274,33,4.125,2,7,1,0.07679733361236069,True
E3:separated:p0.85:cv0.35:r18,partitioned,18.355437515916968,0.95,3131864274,28,3.5,1,-1,3,-7.014766166888328e-16,False
