source,source_record_id,query_id,window_id,candidate_id,identity_key,v1_match,match_method,title,doi
openalex,https://openalex.org/W4311785102,F08,primary,CBBFA81913B42,doi:10.3390/act11120367,no,new,Dynamic Control of a Novel Planar Cable-Driven Parallel Robot with a Large Wrench Feasible Workspace,10.3390/act11120367
openalex,https://openalex.org/W4280497894,F08,primary,C1FFFD0B04253,doi:10.1115/1.4054610,no,new,Wrench Capability Analysis and Control Allocation of a Collaborative Multi-Drone Grasping Robot,10.1115/1.4054610
openalex,https://openalex.org/W4285231107,F08,primary,C03293E266E03,doi:10.1109/lra.2022.3184806,no,new,Feasible Wrench Set Computation for Legged Robots,10.1109/lra.2022.3184806
openalex,https://openalex.org/W1566907971,F08,primary,CCB6F3B63BEDC,tav:analysis of the workspace of tendon based stewart platforms|2004,no,new,Analysis of the Workspace of Tendon-based Stewart Platforms,
openalex,https://openalex.org/W2344359384,F08,foundational,C867CDA44E652,tav:model based adaptive position and force control of robot manipulators|1992,no,new,Model-based adaptive position and force control of robot manipulators,
openalex,https://openalex.org/W1890901176,F08,foundational,C1C9F043D5D17,tav:automation and robotics for the space exploration initiative results from project outreach|1991,no,new,Automation and robotics for the Space Exploration Initiative: Results from Project Outreach,
openalex,https://openalex.org/W2614785287,F08,foundational,CB31EA3CB47F3,tav:motion planning for legged locomotion systems on uneven terrain|1988,no,new,Motion planning for legged locomotion systems on uneven terrain,
openalex,https://openalex.org/W2945039801,F08,foundational,CE332D74CA441,tav:dynamics analysis of flexible link cooperating manipulators|1996,no,new,Dynamics analysis of flexible-link cooperating manipulators,
openalex,https://openalex.org/W3174760568,F08,foundational,CA45CEB762C42,tav:hubble space telescope servicing mission 3a media reference guide|1999,no,new,Hubble Space Telescope: Servicing Mission 3A. Media Reference Guide,
openalex,https://openalex.org/W7172078554,F08,foundational,C99332EAB9A14,doi:10.82308/49066,no,new,Force task planning of robotic systems with limited actuator capabilities,10.82308/49066
openalex,https://openalex.org/W1583690260,F08,foundational,C82383FD38C49,tav:microgravity a teacher s guide with activities in science mathematics and technology|1997,no,new,"Microgravity: A Teacher's Guide With Activities in Science, Mathematics, and Technology",
openalex,https://openalex.org/W759182227,F08,foundational,C9B58AE050ADA,tav:automation and robotics human performance|1990,no,new,Automation and robotics human performance,
openalex,https://openalex.org/W12631252,F08,foundational,CF39C9DCAA10C,tav:spaceborne imaging radar symposium|1983,no,new,Spaceborne Imaging Radar Symposium,
openalex,https://openalex.org/W2284292626,F08,foundational,CA79ADEBB4C21,tav:implementation of distributed processing for the beam assembly teleoperator|1990,no,new,Implementation of distributed processing for the beam assembly teleoperator,
openalex,https://openalex.org/W2597948747,F08,foundational,C86DA35788521,tav:implementation of telerobotic control architecture including force reflection and the naturally transitioning rate to force controller|1998,no,new,Implementation of telerobotic control architecture including force-reflection and the naturally-transitioning rate-to-force controller,
openalex,https://openalex.org/W2276074127,F08,foundational,CC8DC0EB52302,tav:force directed control with a strong hydraulic manipulator|1999,no,new,Force-directed control with a strong hydraulic manipulator,
openalex,https://openalex.org/W1994663500,F08,foundational,CEC345E0E4976,tav:national aeronautics and space administration nasa american society for engineering education asee summer faculty fellowship program 1987 volume 2|1987,no,new,"National Aeronautics and Space Administration (NASA)/American Society for Engineering Education (ASEE) Summer Faculty Fellowship Program, 1987, volume 2",
openalex,https://openalex.org/W94460555,F08,foundational,C1E0CDE484940,tav:rover and telerobotics technology program|1998,no,new,Rover and Telerobotics Technology Program,
openalex,https://openalex.org/W345429588,F08,foundational,C14D14F7C80CB,doi:10.2172/6378621,no,new,Assessment of remote maintenance technologies and their potential application in the Federal Waste Management System (FWMS),10.2172/6378621
openalex,https://openalex.org/W837050462,F08,foundational,CC85060C6DF7A,tav:generic extravehicular eva and telerobot task primitives for analysis design and integration version 1 0 reference compilation for the eva and telerobotics communities|1990,no,new,"Generic extravehicular (EVA) and telerobot task primitives for analysis, design, and integration. Version 1.0: Reference compilation for the EVA and telerobotics communities",
openalex,https://openalex.org/W824035485,F08,foundational,CCF62A1E19634,tav:development of deployable structures for large space platforms volume 2 design development|1983,no,new,Development of deployable structures for large space platforms. Volume 2: Design development,
openalex,https://openalex.org/W838260661,F08,foundational,C10B19EB37239,tav:space station automation study satellite servicing volume 2|1984,no,new,"Space station automation study-satellite servicing, volume 2",
openalex,https://openalex.org/W7133083982,F08,foundational,C3E6103B0ECBB,tav:methodology for the economic assessment of construction innovation|1995,no,new,Methodology for the economic assessment of construction innovation,
openalex,https://openalex.org/W3096656822,F09,primary,C86FD126585DC,doi:10.1109/access.2020.3030190,yes,doi_exact,"Collaborative Multi-Robot Search and Rescue: Planning, Coordination, Perception, and Active Vision",10.1109/access.2020.3030190
openalex,https://openalex.org/W1978295341,F09,primary,CA664C4DDA25C,doi:10.1016/j.dt.2013.03.001,yes,doi_exact,Research Advance in Swarm Robotics,10.1016/j.dt.2013.03.001
openalex,https://openalex.org/W3148921802,F09,primary,C63239EAD5F69,doi:10.1109/access.2021.3070634,no,new,A Comprehensive Review on NSGA-II for Multi-Objective Combinatorial Optimization Problems,10.1109/access.2021.3070634
openalex,https://openalex.org/W2164330600,F09,primary,CB2051C551ED4,doi:10.1109/robot.2006.1642087,no,new,Object transport by modular robots that self-assemble,10.1109/robot.2006.1642087
openalex,https://openalex.org/W2952001483,F09,primary,CD26CE3C7580C,doi:10.1016/j.jocs.2019.04.009,no,new,Self-organising swarms of firefighting drones: Harnessing the power of collective intelligence in decentralised multi-robot systems,10.1016/j.jocs.2019.04.009
openalex,https://openalex.org/W2917580293,F09,primary,C0F3E8978E1D7,doi:10.3390/s19040926,no,new,Toward Digitalization of Maritime Transport?,10.3390/s19040926
openalex,https://openalex.org/W2469668036,F09,primary,C354A64517844,doi:10.1117/1.jatis.2.4.041207,yes,doi_exact,Architecture for in-space robotic assembly of a modular space telescope,10.1117/1.jatis.2.4.041207
openalex,https://openalex.org/W4242527709,F09,primary,C3600EACE9A97,doi:10.1007/978-0-387-30440-3_217,no,new,Foraging Robots,10.1007/978-0-387-30440-3_217
openalex,https://openalex.org/W2792557859,F09,primary,C99746A1E85B0,doi:10.1002/net.21818,yes,doi_exact,Optimization approaches for civil applications of unmanned aerial vehicles (UAVs) or aerial drones: A survey,10.1002/net.21818
openalex,https://openalex.org/W4213147678,F09,primary,CDAD998C5D65B,doi:10.1109/access.2019.2909530,yes,doi_exact,Unmanned Aerial Vehicles (UAVs): A Survey on Civil Applications and Key Research Challenges,10.1109/access.2019.2909530
openalex,https://openalex.org/W4399300226,F09,primary,C698216734F16,doi:10.3390/s24113573,yes,doi_exact,Obstacle Avoidance and Path Planning Methods for Autonomous Navigation of Mobile Robot,10.3390/s24113573
openalex,https://openalex.org/W4387185254,F09,primary,C1C8D85B3AD88,doi:10.1007/s43154-023-00101-3,no,new,Blockchain and Emerging Distributed Ledger Technologies for Decentralized Multi-robot Systems,10.1007/s43154-023-00101-3
openalex,https://openalex.org/W3134170491,F09,primary,C5543C6C3DDAB,doi:10.1109/access.2021.3063669,yes,doi_exact,TWINBOT: Autonomous Underwater Cooperative Transportation,10.1109/access.2021.3063669
openalex,https://openalex.org/W2127826644,F09,primary,C2C67ECB3A338,doi:10.1109/tro.2006.882919,no,new,Autonomous Self-Assembly in Swarm-Bots,10.1109/tro.2006.882919
openalex,https://openalex.org/W4386169345,F09,primary,CD1A61D47E35D,doi:10.3389/frobt.2023.1240276,yes,doi_exact,Inspection and maintenance of industrial infrastructure with autonomous underwater robots,10.3389/frobt.2023.1240276
openalex,https://openalex.org/W2602942583,F09,primary,C4097735D5F35,doi:10.1155/2017/5013532,no,new,Modular Self-Reconfigurable Robotic Systems: A Survey on Hardware Architectures,10.1155/2017/5013532
openalex,https://openalex.org/W4385271034,F09,primary,CA67F4A24FE20,doi:10.1002/rob.22231,yes,doi_exact,Autonomous aerial robotics for package delivery: A technical review,10.1002/rob.22231
openalex,https://openalex.org/W3037664182,F09,primary,C1F40E7C22336,doi:10.1145/3377343,no,new,The Robot Makers,10.1145/3377343
openalex,https://openalex.org/W4386041855,F09,primary,C01E2CB55A1F9,doi:10.1016/j.trc.2023.104306,no,new,"Integrated optimization of timetable, bus formation, and vehicle scheduling in autonomous modular public transport systems",10.1016/j.trc.2023.104306
openalex,https://openalex.org/W2888729493,F09,primary,CFADBA51802FE,doi:10.1016/j.ejor.2018.08.023,no,new,Warehousing in the e-commerce era: A survey,10.1016/j.ejor.2018.08.023
openalex,https://openalex.org/W2004720465,F09,primary,C6066514158E9,doi:10.1016/j.cja.2013.04.005,yes,doi_exact,A novel autonomous self-assembly distributed swarm flying robot,10.1016/j.cja.2013.04.005
openalex,https://openalex.org/W4402508308,F09,primary,C9C2A829AA1E2,doi:10.1007/s41315-024-00378-3,no,new,Efficient multi-robot path planning in real environments: a centralized coordination system,10.1007/s41315-024-00378-3
openalex,https://openalex.org/W4316506832,F09,primary,CDCA67857F762,doi:10.1007/s11370-022-00452-4,no,new,"Unmanned aerial vehicles (UAVs): practical aspects, applications, open challenges, security issues, and future trends",10.1007/s11370-022-00452-4
openalex,https://openalex.org/W4392917887,F09,primary,C37419C4CB07A,doi:10.3390/machines12030200,yes,doi_exact,Heterogeneous Multi-Robot Collaboration for Coverage Path Planning in Partially Known Dynamic Environments,10.3390/machines12030200
openalex,https://openalex.org/W2148478570,F09,primary,C7FAE40D44DC1,doi:10.71910/supsi.5257,yes,doi_exact,Multi-robot formations for area coverage in space applications,10.71910/supsi.5257
openalex,https://openalex.org/W1657007773,F09,foundational,C6F3D7C50D4EA,doi:10.22028/d291-24979,no,new,Holonic multi-agent systems,10.22028/d291-24979
openalex,https://openalex.org/W1504506037,F09,foundational,CF197E8AB222B,doi:10.21236/ada290049,yes,doi_exact,Interaction and Intelligent Behavior.,10.21236/ada290049
openalex,https://openalex.org/W1710351639,F09,foundational,C9A762636F040,doi:10.24382/4252,no,new,Learning and Co-operation in Mobile Multi-Robot Systems,10.24382/4252
openalex,https://openalex.org/W2966939738,F09,foundational,CA6C122A8171C,tav:spinoff 1976 a bicentennial report|1976,no,new,Spinoff 1976: A Bicentennial Report,
openalex,https://openalex.org/W1583690260,F09,foundational,C82383FD38C49,tav:microgravity a teacher s guide with activities in science mathematics and technology|1997,no,new,"Microgravity: A Teacher's Guide With Activities in Science, Mathematics, and Technology",
openalex,https://openalex.org/W90744453,F09,foundational,CB14F41FD744B,tav:flexible specialization and the case of the remanufacturing industry in the lower mainland of british columbia|1993,no,new,Flexible specialization and the case of the remanufacturing industry in the Lower Mainland of British Columbia,
openalex,https://openalex.org/W3204966482,F09,foundational,CDF214A6C1D45,doi:10.4230/dagsemrep.154,no,new,Modelling and Planning for Sensor Based Intelligent Robot Systems (Dagstuhl Seminar 9636),10.4230/dagsemrep.154
openalex,https://openalex.org/W848579889,F09,foundational,CE3DD55043FF2,tav:oast space theme workshop 1976|1977,no,new,OAST Space Theme Workshop 1976,
openalex,https://openalex.org/W2070306407,F09,foundational,C784842EE113D,tav:proceedings of the 1987 international decommissioning symposium|1987,no,new,Proceedings of the 1987 international decommissioning symposium,
openalex,https://openalex.org/W189392138,F09,foundational,CC3027A0233AC,doi:10.3133/cir1018,no,new,Proceedings of the 1987 Exclusive Economic Zone symposium on mapping and research; planning for the next 10 years,10.3133/cir1018
openalex,https://openalex.org/W1568198107,F09,foundational,C4E1B852EAECA,tav:space station technology 1983|1984,no,new,"Space Station Technology, 1983",
openalex,https://openalex.org/W3203569560,F09,foundational,C4AABA3B22027,doi:10.4230/dagsemrep.245,no,new,Agent Oriented Approaches in Distributed Modeling and Simulation: Challenges and Methodologies (Dagstuhl Seminar 99271),10.4230/dagsemrep.245
openalex,https://openalex.org/W4251516155,F09,foundational,CC8D19E9FAF9D,doi:10.5962/bhl.title.16968,no,new,"Ocean sciences and national security. Report of the Committee on Science and Astronautics, U.S. House of Representatives, Eighty-sixth Congress, second session",10.5962/bhl.title.16968
openalex,https://openalex.org/W2952230709,F09,foundational,CA9C75209BBD6,tav:the chinese conundrum an international space policy game involving a chinese mission for a permanent lunar base|1999,no,new,The Chinese conundrum -- an international space policy game involving a Chinese mission for a permanent lunar base.,
openalex,https://openalex.org/W36616782,F09,foundational,C73EFD192A202,tav:stationary charged dust distribution in axially symmetric fields|1973,no,new,Stationary charged dust distribution in axially symmetric fields,
openalex,https://openalex.org/W2261586322,F09,foundational,C9F46EDB1034B,tav:creative custom built automobile center bridgeport connecticut|1990,no,new,"Creative custom-built automobile center Bridgeport, Connecticut",
openalex,https://openalex.org/W7209959147,F09,foundational,C0387E24CEFAC,tav:systems engineering and informatics institute annual report 1994 eur 16286 en|1994,no,new,Systems Engineering and Informatics Institute annual report 1994. EUR 16286 EN,
openalex,https://openalex.org/W2730119643,F09,foundational,C34AECDD85ACA,tav:co operation between european space research institutes assembly of western european union fortieth ordinary session second part document 1434 9th november 1994|1994,no,new,"Co-operation between European space research institutes. Assembly of Western European Union Fortieth Ordinary Session (Second Part) Document 1434, 9th November 1994",
openalex,https://openalex.org/W4231126910,F09,foundational,C9090794E08A5,doi:10.3133/70184440,no,new,"United States Geological Survey Yearbook, fiscal year 1992",10.3133/70184440
openalex,https://openalex.org/W7203596847,F09,foundational,CCB6748B79425,doi:10.56702/pjkx6569/jspalaw_2401.3,no,new,Events of Interest,10.56702/pjkx6569/jspalaw_2401.3
openalex,https://openalex.org/W838260661,F09,foundational,C10B19EB37239,tav:space station automation study satellite servicing volume 2|1984,no,new,"Space station automation study-satellite servicing, volume 2",
openalex,https://openalex.org/W783498101,F09,foundational,C1D3B50B962D2,tav:the 1989 jsc bibliography of scientific and technical papers|1991,no,new,The 1989 JSC bibliography of scientific and technical papers,
openalex,https://openalex.org/W7211718284,F09,foundational,C126CD5EF99F5,tav:uri graduate school course catalog 1987 1988|1987,no,new,URI Graduate School Course Catalog 1987-1988,
