candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url
C9C4698545C95,Planning the Commissioning of a Multi-Payload Mission,planning the commissioning of a multi payload mission,D.P. Frew; d. Koschny; A. Harch,d.p. frew; d. koschny; a. harch,2004,Space OPS 2004 Conference,10.2514/6.2004-557-352,10.2514/6.2004-557-352,,,crossref:10.2514/6.2004-557-352,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.222164+00:00,unique,unique,,,crossref,10.2514/6.2004-557-352,F13,primary,https://doi.org/10.2514/6.2004-557-352,
C8340B83D2A4A,An optimum robot path planning with payload constraints,an optimum robot path planning with payload constraints,Sezimaria F. P. Saramago; Marco Ceccarelli,sezimaria f. p. saramago; marco ceccarelli,2002,Robotica,10.1017/s0263574702004162,10.1017/s0263574702004162,"<jats:p>This paper presents a general methodology for the off-line planning of optimal trajectory of robot manipulators by taking into account the grasping forces in the manipulator gripper. The mechanical energy of the actuators has been considered for the formulation of the objective function. The optimization problem has been formulated as subject to physical constraints, input torque/force constraints and payload constraints. The mathematical model takes into account the coupled nonlinear equations of manipulator motion. A numerical example shows the efficiency of the proposed procedure.</jats:p>",,crossref:10.1017/s0263574702004162,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,24,crossref,2026-09-13T23:43:15.222198+00:00,unique,unique,,,crossref,10.1017/s0263574702004162,F13,primary,https://doi.org/10.1017/s0263574702004162,
C60244BD76662,Curvature-Constrained Motion Planning and Control for Traffic Cone Manipulation Robot,curvature constrained motion planning and control for traffic cone manipulation robot,Rudolf Krecht; Áron Ballagi,rudolf krecht; áron ballagi,2025,"Proceedings of the 22nd International Conference on Informatics in Control, Automation and Robotics",10.5220/0013720700003982,10.5220/0013720700003982,,,crossref:10.5220/0013720700003982,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.222221+00:00,unique,unique,,,crossref,10.5220/0013720700003982,F13,primary,https://doi.org/10.5220/0013720700003982,
CCBCD9D30A88E,Multi-Robot Path Planning: Challenges and Opportunities,multi robot path planning challenges and opportunities,Xingye Shen,xingye shen,2025,Proceedings of the 3rd International Conference on Computer Science and Mechatronics,10.5220/0014145800004918,10.5220/0014145800004918,,,crossref:10.5220/0014145800004918,crossref,crossref,F13:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.222240+00:00,unique,unique,,,crossref,10.5220/0014145800004918,F13,primary,https://doi.org/10.5220/0014145800004918,
CE8B315F5F692,A Deep Q-Learning Framework for Multi-Robot Anti-Congestion Navigation Using RFID-Based Coordination,a deep q learning framework for multi robot anti congestion navigation using rfid based coordination,Ning Wang; Hamid Parsaei; Yali Ren,ning wang; hamid parsaei; yali ren,2026,,10.2139/ssrn.6232774,10.2139/ssrn.6232774,"<jats:p>This paper presents a novel Deep Q-Learning (DQL) framework for multi-robot navigation that addresses the critical problem of target congestion in swarm robotics systems. The framework employs a centralized training with decentralized execution paradigm, where a single DQN agent learns a global coordination policy during offline training, and individual robots execute learned policies using only local RFID-based observations during deployment. Unlike traditional vision-based obstacle avoidance methods, we propose an RFID-based information processing module combined with robot constraint rules (RCR) that provide explicit heuristic guidance for flow regulation while the DQN learns to optimize their application. The system is modeled as a Discrete-time Markov Decision Process (DTMDP), which is subsequently integrated with Probabilistic Finite State Machines (PFSM) to capture both reactive behaviors and learned coordination strategies. The PFSM framework enables the formalization of human traffic-inspired behaviors (such as, following, lane-changing, etc) which emerge as learned policies rather than hard-coded rules. Simulation results demonstrate that our method significantly reduces average robot workload by up to 66% and improves system efficiency by 51% compared to baseline reactive collision avoidance methods without congestion control, while maintaining target occupancy density below 50% and ensuring deadlock-free operation even with 100 robots.</jats:p>",,crossref:10.2139/ssrn.6232774,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228614+00:00,unique,unique,,,crossref,10.2139/ssrn.6232774,F14,primary,https://doi.org/10.2139/ssrn.6232774,
C1AEFA7564EC7,4. Getting there and back. Organizing long-distance military logistics with customers in mind,4 getting there and back organizing long distance military logistics with customers in mind,,,2012,Mission Uruzgan,10.1515/9789048515011-005,10.1515/9789048515011-005,,,crossref:10.1515/9789048515011-005,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228651+00:00,unique,unique,,,crossref,10.1515/9789048515011-005,F14,primary,https://doi.org/10.1515/9789048515011-005,
C85D75CBF3B8C,Coordination-free Multi-robot Path Planning for Congestion Reduction Using Topological Reasoning,coordination free multi robot path planning for congestion reduction using topological reasoning,Xiaolong Wang; Alp Sahin; Subhrajit Bhattacharya,xiaolong wang; alp sahin; subhrajit bhattacharya,2023,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-023-01878-3,10.1007/s10846-023-01878-3,"<jats:title>Abstract</jats:title><jats:p>We consider the problem of multi-robot path planning in a complex, cluttered environment with the aim of reducing overall congestion in the environment, while avoiding any inter-robot communication or coordination. Such limitations may exist due to lack of communication or due to privacy restrictions (for example, autonomous vehicles may not want to share their locations or intents with other vehicles or even to a central server). The key insight that allows us to solve this problem is to stochastically distribute the robots across different routes in the environment by assigning them paths in different topologically distinct classes, so as to lower congestion and the overall travel time for all robots in the environment. We outline the computation of topologically distinct paths in a spatio-temporal configuration space and propose methods for the stochastic assignment of paths to the robots. A fast replanning algorithm and a potential field based controller allow robots to avoid collision with nearby agents while following the assigned path. Our simulation and experiment results show a significant advantage over shortest path following under such a coordination-free setup.</jats:p>",,crossref:10.1007/s10846-023-01878-3,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,11,crossref,2026-09-13T23:43:15.228710+00:00,unique,unique,,,crossref,10.1007/s10846-023-01878-3,F14,primary,https://doi.org/10.1007/s10846-023-01878-3,
CCC3DCFEBBB57,Economic Efficiency of Second-Best Congestion Pricing Problems with Multiple Time Periods and Multiple Travel Modes Choices for a General Transportation Network in Urban Highway Systems,economic efficiency of second best congestion pricing problems with multiple time periods and multiple travel modes choices for a general transportation network in urban highway systems,Daqiang Chen; Nan Liu,daqiang chen; nan liu,2009,Logistics,10.1061/40996(330)461,10.1061/40996(330)461,,,crossref:10.1061/40996(330)461,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,1,crossref,2026-09-13T23:43:15.228744+00:00,unique,unique,,,crossref,10.1061/40996(330)461,F14,primary,https://doi.org/10.1061/40996(330)461,
C2058B53D42A8,A deep Q-learning framework for multi-robot anti-congestion navigation using RFID-based coordination,a deep q learning framework for multi robot anti congestion navigation using rfid based coordination,Ning Wang; Hamid R. Parsaei; Yali Ren,ning wang; hamid r. parsaei; yali ren,2026,Neurocomputing,10.1016/j.neucom.2026.133469,10.1016/j.neucom.2026.133469,,,crossref:10.1016/j.neucom.2026.133469,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228770+00:00,unique,unique,,,crossref,10.1016/j.neucom.2026.133469,F14,primary,https://doi.org/10.1016/j.neucom.2026.133469,
C4EEDCB80CC0F,Multiple carpal coalitions,multiple carpal coalitions,Aidi Lim,aidi lim,2019,Radiopaedia.org,10.53347/rid-71767,10.53347/rid-71767,,,crossref:10.53347/rid-71767,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228786+00:00,unique,unique,,,crossref,10.53347/rid-71767,F14,primary,https://doi.org/10.53347/rid-71767,
C938E82C9526D,Multiple tarsal coalitions,multiple tarsal coalitions,Samir Benoudina,samir benoudina,2020,Radiopaedia.org,10.53347/rid-75205,10.53347/rid-75205,,,crossref:10.53347/rid-75205,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228800+00:00,unique,unique,,,crossref,10.53347/rid-75205,F14,primary,https://doi.org/10.53347/rid-75205,
CC778C007CA2F,A framework for coordination and navigation of multi-robot systems,a framework for coordination and navigation of multi robot systems,Anmin Zhu; Simon X. Yang,anmin zhu; simon x. yang,2010,2010 IEEE International Conference on Automation and Logistics,10.1109/ical.2010.5585308,10.1109/ical.2010.5585308,,,crossref:10.1109/ical.2010.5585308,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.228821+00:00,unique,unique,,,crossref,10.1109/ical.2010.5585308,F14,primary,https://doi.org/10.1109/ical.2010.5585308,
CB190A62D7713,Move and improve: A distributed multi-robot coordination approach for multiple depots multiple travelling salesmen problem,move and improve a distributed multi robot coordination approach for multiple depots multiple travelling salesmen problem,Omar Cheikhrouhou; Anis Koubaa; Hachemi Bennaceur,omar cheikhrouhou; anis koubaa; hachemi bennaceur,2014,2014 IEEE International Conference on Autonomous Robot Systems and Competitions (ICARSC),10.1109/icarsc.2014.6849758,10.1109/icarsc.2014.6849758,,,crossref:10.1109/icarsc.2014.6849758,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,17,crossref,2026-09-13T23:43:15.228848+00:00,unique,unique,,,crossref,10.1109/icarsc.2014.6849758,F14,primary,https://doi.org/10.1109/icarsc.2014.6849758,
C5146F15F8982,Getting there and back,getting there and back,Ton van Kampen; Paul C. van Fenema; Tim Grant,ton van kampen; paul c. van fenema; tim grant,2012,Mission Uruzgan,10.2307/j.ctt6wp695.7,10.2307/j.ctt6wp695.7,,,crossref:10.2307/j.ctt6wp695.7,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,2,crossref,2026-09-13T23:43:15.228867+00:00,unique,unique,,,crossref,10.2307/j.ctt6wp695.7,F14,primary,https://doi.org/10.2307/j.ctt6wp695.7,
C52B082422806,LOST Highway: A Multiple-Lane Ant-Trail Algorithm to Reduce Congestion in Large-Population Multi-robot Systems,lost highway a multiple lane ant trail algorithm to reduce congestion in large population multi robot systems,Alaa Eldin Abdelaal; Maram Sakr; Richard Vaughan,alaa eldin abdelaal; maram sakr; richard vaughan,2017,2017 14th Conference on Computer and Robot Vision (CRV),10.1109/crv.2017.24,10.1109/crv.2017.24,,,crossref:10.1109/crv.2017.24,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,3,crossref,2026-09-13T23:43:15.228894+00:00,unique,unique,,,crossref,10.1109/crv.2017.24,F14,primary,https://doi.org/10.1109/crv.2017.24,
C4106243A5EA4,"Understanding Stakeholder Coordination in Maritime Logistics: A Qualitative Multiple Case Study of Makassar Port, Indonesia",understanding stakeholder coordination in maritime logistics a qualitative multiple case study of makassar port indonesia,Untung Lestari Nur Wibowo; Muhammad Wahyuilahi,untung lestari nur wibowo; muhammad wahyuilahi,2025,Sinergi International Journal of Logistics,10.61194/sijl.v3i4.1137,10.61194/sijl.v3i4.1137,"<jats:p>Maritime logistics plays a strategic role in international trade by integrating organizations responsible for vessel operations, cargo handling, customs clearance, inland transportation, and information management. As port operations grow more complex, effective stakeholder coordination has become essential for operational efficiency and supply chain performance. However, qualitative evidence on how coordination operates within emerging-economy ports, particularly Indonesia, remains limited. This study examines coordination practices among maritime logistics stakeholders at Makassar Port, identifies facilitating and constraining factors, and develops a conceptual understanding of stakeholder coordination. A qualitative multiple case study was conducted at Makassar Port between March and June 2025, using semi-structured interviews with eleven purposively selected stakeholders spanning the Port Authority, terminal operator, shipping company, freight forwarder, trucking company, customs office, and other agencies, supplemented by observations and document analysis, and analyzed through thematic coding. Findings show coordination as a multidimensional process combining formal governance, digital systems, and interpersonal collaboration. Communication, trust, real-time information sharing, and digital integration facilitate coordination, while schedule disruptions, congestion, fragmented systems, and regulatory complexity constrain it. Proposed strategies include strengthening the Port Community System, improving platform interoperability, and building stakeholder capacity. The study concludes that coordination is a strategic capability shaped by technology, relationships, and governance, offering theoretical and practical implications for Indonesian maritime logistics systems.</jats:p>",,crossref:10.61194/sijl.v3i4.1137,crossref,crossref,F14:primary,metadata_verified,metadata_verified,not_evidence,pending,,,,,2026-09-13T23:43:15.228969+00:00,unique,unique,,,crossref,10.61194/sijl.v3i4.1137,F14,primary,https://doi.org/10.61194/sijl.v3i4.1137,
