candidate_id,title,authors,year,venue,doi,document_type,provenance,provenance_sources,provenance_queries,screening_decision,fulltext_status,fulltext_identity_status,evidence_status,wos_ut,seed_role,v3_screening_status,v3_allowed_use
CCCD3E3D7477D,Negotiation as a metaphor for distributed problem solving,Randall Davis; Reid G. Smith,1983,Artificial Intelligence,10.1016/0004-3702(83)90015-2,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C23D2C44E653D,The Relationship of Emotion to Cognition: A Functional Approach to a Semantic Controversy,Howard Leventhal; Klaus R. Scherer,1987,Cognition & Emotion,10.1080/02699938708408361,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA0E7CCCCAABB,"Task decomposition, dynamic role assignment, and low-bandwidth communication for real-time strategic teamwork",Peter Stone; Manuela Veloso,1999,Artificial Intelligence,10.1016/s0004-3702(99)00025-9,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C45578D526942,A Context-Dependent Attention System for a Social Robot,Cynthia Breazeal; Brian Scassellati,1999,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C806A699E9EBB,Ant-like task allocation and recruitment in cooperative robots,Michael J. B. Krieger; Jean-Bernard Billeter; Laurent Keller,2000,Nature,10.1038/35023164,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,include_fulltext,acquired_pdf,identity_verified_title,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C88E07EDBD472,ASCENT,Alberto Cerpa; Deborah Estrin,2002,ACM SIGCOMM Computer Communication Review,10.1145/510726.510736,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFA6088D8DD01,Why robots will have emotions,Aaron Slowan; Monica Croucher,1981,International Joint Conference on Artificial Intelligence,,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4131AC50C7D7,Modeling emotions and other motivations in synthetic agents,Juan D. Velásquez,1997,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4E70448C98A2,Multi-robot cooperation in the MARTHA project,Rachid Alami; Sara Fleury; Matthieu Herrb; Félix Ingrand; Frédéric Robert,1998,IEEE Robotics & Automation Magazine,10.1109/100.667325,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CF3D0DB17E79A,Infant-like Social Interactions between a Robot and a Human Caregiver,Cynthia Breazeal; Brian Scassellati,2000,Adaptive Behavior,10.1177/105971230000800104,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C31A8F3292957,Criteria for Emotion-Antecedent Appraisal: A Review,Klaus R. Scherer,1988,,10.1007/978-94-009-2792-6_4,book-chapter,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C5FA72F2FDA09,Dynamic Sensor Planning and Control for Optimally Tracking Targets,John Spletzer; Camillo J. Taylor,2003,The International Journal of Robotics Research,10.1177/0278364903022001002,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CC51BC1AF4FA0,When robots weep: emotional memories and decision-making,Juan D. Velásquez,1998,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA592D4497050,Reliability analysis of mobile robots,Jennifer Carlson; Robin R. Murphy,2004,,10.1109/robot.2003.1241608,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CC19DD51B5E5F,Performance of a distributed robotic system using shared communications channels,Paul E. Rybski; S.A. Stoeter; Maria Gini; Dean F. Hougen; Nikos Papanikolopoulos,2002,IEEE Transactions on Robotics and Automation,10.1109/tra.2002.803460,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB1ED4B3B96CC,Robust distributed computing and sensing algorithm,Richard R. Brooks; S. S. Iyengar,1996,Computer,10.1109/2.507632,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CA98E2B54192C,On multi-robot task allocation,Maja J. Matarić; Brian Gerkey,2003,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE11C785A7309,Map making by cooperating mobile robots,K. Singh; Kikuo Fujimura,2002,,10.1109/robot.1993.292155,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CDCB7EFD7F76A,Minimizing complexity in controlling a mobile robot population,Maja J. Matarić,2003,,10.1109/robot.1992.220192,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C5D8B07DC1C4B,Analysis of adaptation and environment,Ian Horswill,1995,Artificial Intelligence,10.1016/0004-3702(94)00057-8,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB024F2438275,Evaluating success in autonomous multi-robot teams: experiences from ALLIANCE architecture implementations,Lynne E. Parker,2001,Journal of Experimental & Theoretical Artificial Intelligence,10.1080/09528130121269,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C5CC5FA9618EB,Artificial Intelligence Models of Emotion,Rolf Pfeifer,1988,,10.1007/978-94-009-2792-6_12,book-chapter,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CE64F439C42BA,Reflective negotiating agents for real-time multisensor target tracking,Leen‐Kiat Soh; Costas Tsatsoulis,2001,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C2E96E205C01E,PETEEI,Magy Seif El‐Nasr; Thomas R. Ioerger; John Yen,1999,,10.1145/301136.301150,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C52CA60D5E645,Communication in the autonomous and decentralized robot system ACTRESS,Akihiro Matsumoto; Hajime Asama; Yuji Ishida; Koichi OZAKI; Itaru Endo,2002,,10.1109/iros.1990.262503,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C7E590CD7A80F,Integration of multiple sensors into a robotic system and its performance evaluation,Yuan Zheng,1989,IEEE Transactions on Robotics and Automation,10.1109/70.88083,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C330846BCC799,"Confluence of navigation, communication, and control in distributed spacecraft systems",Patrick Stadter; A.A. Chacos; R.J. Heins; G. Ty Moore; Eric A. Olsen; M.S. Asher; John Bristow,2002,IEEE Aerospace and Electronic Systems Magazine,10.1109/62.1001989,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C57EF968801EF,A new architecture for distributed sensor integration,Deepak Nadig; S. Sitharama Iyengar; D.N. Jayasimha,2002,,10.1109/secon.1993.465662,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C331D8FC133B4,A swarm intelligence based approach to the mine detection problem,M. Vinoth Kumar; Ferat Sahin,2003,,10.1109/icsmc.2002.1176013,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C165CEA93A82C,Resource scheduling and load balancing in distributed robotic control systems,Colin McMillen; Kristen Stubbs; Paul E. Rybski; S.A. Stoeter; Maria Gini; Nikolaos Papanikolopoulos,2003,Robotics and Autonomous Systems,10.1016/s0921-8890(03)00075-7,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CFCBC651DF2D3,Sensor Scheduling in Mobile Robots Using Incomplete Information via Min-Conflict With Happiness,A. Gage; Robin R. Murphy,2004,IEEE Transactions on Systems Man and Cybernetics Part B (Cybernetics),10.1109/tsmcb.2003.817048,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CD27695E530AD,Analyzing teams of cooperating mobile robots,Bruce R. Donald; James W. Jennings; Daniela Rus,2002,,10.1109/robot.1994.351185,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C7C73E4A5DD05,Stagnation recovery behaviours for collective robotics,C. Ronald Kube; Hong Zhang,2002,,10.1109/iros.1994.407603,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C440F44AFE578,Optimal auctions revisited,Dov Monderer; Moshe Tennenholtz,2000,Artificial Intelligence,10.1016/s0004-3702(00)00024-2,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C61B6D4FB0D36,Experiences with an autonomous robot attending AAAI,François Michaud; Jean‐Nicolas Audet; Dominic Létourneau; Luc Lussier; C. Theberge-Turmel; S. Caron,2001,IEEE Intelligent Systems,10.1109/5254.956078,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CF02CE08E854B,Information sharing among multiple robots for cooperation in cellular robotic system,A.H. Cai; Toshio Fukuda; Fumihito Arai,2002,,10.1109/iros.1997.656600,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CAC74929615FD,New data fusion and tracking approaches in multiple targets/distributed sensors network contexts,F. Martinerie,1993,IEEE International Conference on Acoustics Speech and Signal Processing,10.1109/icassp.1993.319102,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CB518820523D1,Communication architecture to support distributed sensors,Don Gossink; Jason Scholz; M.C. Gill,2002,,10.1109/acssc.1998.750931,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C8279CEBA0681,Transputer control and sensing architectures for mobile robots,P.J. Probert; Huosheng Hu,1990,,,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C1F8029D08422,Environmental exploration: an autonomous sensory systems approach,Peter Wide; Alessandro Saffiotti; Hans-H. Bothe,1999,IEEE Instrumentation & Measurement Magazine,10.1109/5289.783109,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C483ED9B07E60,Path Planning and Control for Modular Self-assembling Robots on Rough Terrain,Haiyuan Li; Haoyu Wang; Bin Zhang; Qinjian Zhang,2022,2022 IEEE International Conference on Robotics and Biomimetics (ROBIO),10.1109/robio55434.2022.10012016,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C9D95981D6EC1,Multi-Agent Collaboration Planning in Mentorship Mode,Yibo Li; Xuemei Sui; Senyue Zhang; Haibin Zhu,2022,2022 IEEE 25th International Conference on Computer Supported Cooperative Work in Design (CSCWD),10.1109/cscwd54268.2022.9776287,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,maybe_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C4AEAB91E863B,Task Planning for Multiple-Satellite Space-Situational-Awareness Systems,Yutao Chen; Guoqing Tian; Junyou Guo; Jie Huang,2021,Aerospace,10.3390/aerospace8030073,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0791FC8CEF85,Multi-Robot Dynamic Task Allocation for Exploration and Destruction,Wei Dai; Huimin Lu; Junhao Xiao; Zhiwen Zeng; Zhiqiang Zheng,2019,Journal of Intelligent & Robotic Systems,10.1007/s10846-019-01081-3,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14;SB_B_CA9EA6431B5EC,include_fulltext,acquired_html,identity_verified_doi,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CF9A3AEF1BD67,A review of autonomous robotic search,Songdong Xue; Jianchao Zeng; Guoyou Zhang,2011,,10.1109/iceceng.2011.6057781,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
CDEDC925F7B23,A Multi-Robots Task Allocation Algorithm Based on Relevance and Ability With Group Collaboration,Yanyan Han; Deshi Li; Jian Chen; Xiangguo Yang; Yuxi Hu; Guangmin Zhang,2010,International journal of intelligent engineering and systems,10.22266/ijies2010.0630.05,article,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,include_fulltext,acquired_pdf,identity_verified_title,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C0CDCE0749BBC,Behavior generation in robots by emotional motivation,Kiyoaka Izumi; Sajal Chandra Banik; Keigo Watanabe,2009,,10.1109/isie.2009.5214718,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,exclude,,,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
C857ACD2696C7,Layered Task Allocation in Multi-robot Systems,Ping Li; Yimin Yang; Lian Jia-le,2009,,10.1109/gcis.2009.206,conference-paper,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_CCE288522BB14,include_fulltext,unavailable_legally,not_applicable,not_evidence,,exploratory_prior_campaign,not_screened,discovery_only_until_v3_review
