anchor_candidate_id,anchor_doi,direction,oci,citing,cited,creation,timespan,source
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062603482967-06180218669,omid:br/062603482967 doi:10.1016/j.ifacol.2022.08.008 openalex:W4293581209,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022,P12Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06404367705-06180218669,omid:br/06404367705 doi:10.1109/cac57257.2022.10054892 openalex:W4324119301,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-11-25,P13Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013522163-06180218669,omid:br/06013522163 doi:10.4204/eptcs.391.3,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-09-30,P14Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062202542438-06180218669,omid:br/062202542438 doi:10.1109/iros.2014.6942590 openalex:W1980964496,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-09,P5Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061304115171-06180218669,omid:br/061304115171 doi:10.1109/sii58957.2024.10417582 openalex:W4391695338,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-01-08,P14Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061102936383-06180218669,omid:br/061102936383 doi:10.1109/icra.2013.6630846 openalex:W2022887257,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-05,P3Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06702626292-06180218669,omid:br/06702626292 doi:10.1109/iaeac47372.2019.8997828 openalex:W3006086310,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-12,P10Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061803341899-06180218669,omid:br/061803341899 doi:10.1109/icarcv50220.2020.9305380 openalex:W3120440363,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-12-13,P11Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06320581768-06180218669,omid:br/06320581768 doi:10.1109/taes.2024.3355028 openalex:W4390932791,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-04,P14Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06501197558-06180218669,omid:br/06501197558 doi:10.1177/0954410019853982 openalex:W2948820101,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019-06-04,P9Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062301908999-06180218669,omid:br/062301908999 doi:10.1109/tase.2017.2679278 openalex:W2606765271,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-04,P8Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06260706542-06180218669,omid:br/06260706542 doi:10.1109/taes.2020.3029624 openalex:W3092132455,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-02,P11Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061704234463-06180218669,omid:br/061704234463 doi:10.1109/yac63405.2024.10598472 openalex:W4400945607,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-06-07,P14Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06801287255-06180218669,omid:br/06801287255 doi:10.1177/1729881418813037 openalex:W2901351076,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-11-01,P9Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06303433769-06180218669,omid:br/06303433769 doi:10.1109/icra.2011.5980500 openalex:W2128285524,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-05,P1Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014191215-06180218669,omid:br/06014191215 doi:10.1109/icairc68035.2025.11385267,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-11-07,P16Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062601162145-06180218669,omid:br/062601162145 doi:10.1109/access.2019.2912306 openalex:W2940459376,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019,P9Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06801755711-06180218669,omid:br/06801755711 doi:10.1007/978-3-030-89134-3_56 openalex:W3205066045,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021,P11Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013308859-06180218669,omid:br/06013308859 doi:10.3390/jmse14030237,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01-23,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302343359-06180218669,omid:br/061302343359 doi:10.1109/icus52573.2021.9641280 openalex:W4200114287,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-10-15,P12Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06602413691-06180218669,omid:br/06602413691 doi:10.1007/978-3-030-29157-0_13 openalex:W2967080400,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2019,P9Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061404214051-06180218669,omid:br/061404214051 doi:10.1007/s11227-024-06517-8 openalex:W4403472988,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-10-16,P15Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06703858196-06180218669,omid:br/06703858196 doi:10.3390/aerospace9090491 openalex:W4294152280,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-09-01,P13Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06011004376-06180218669,omid:br/06011004376 doi:10.1145/3722150.3722151 openalex:W4410322288,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-01-16,P15Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062501146121-06180218669,omid:br/062501146121 doi:10.1016/j.ifacol.2016.10.424 openalex:W2546651528,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016,P6Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06320582000-06180218669,omid:br/06320582000 doi:10.1109/taes.2024.3402658 openalex:W4398151026,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-10,P15Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0690556671-06180218669,omid:br/0690556671 doi:10.1002/tee.21868 openalex:W1987270940,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-06-12,P3Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06012921114-06180218669,omid:br/06012921114 doi:10.1109/tro.2025.3598139 openalex:W4413155362,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061502115546-06180218669,omid:br/061502115546 doi:10.1016/j.ins.2018.04.044 openalex:W2797487617,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-07,P8Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061102553306-06180218669,omid:br/061102553306 doi:10.2514/6.2015-0188 openalex:W2332228025,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-01-02,P5Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062302079517-06180218669,omid:br/062302079517 doi:10.1109/tsg.2015.2408213 openalex:W2007707844,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-07,P5Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062504336060-06180218669,omid:br/062504336060 doi:10.1109/icca62789.2024.10591823 openalex:W4400975920,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-06-18,P14Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06201942779-06180218669,omid:br/06201942779 doi:10.1002/9780470686652.eae273 openalex:W1574658980,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-12-15,P5Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061803940983-06180218669,omid:br/061803940983 doi:10.1109/tiv.2023.3237329 openalex:W4316660825,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-04,P13Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06303177617-06180218669,omid:br/06303177617 doi:10.1109/tsmc.2021.3094190 openalex:W3186359101,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-07,P12Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06301725850-06180218669,omid:br/06301725850 doi:10.1016/j.simpat.2017.12.014 openalex:W2778711127,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-03,P8Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0680455442-06180218669,omid:br/0680455442 doi:10.3390/s21051833 openalex:W3135559047 pmid:33800711,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-03-06,P11Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061601911804-06180218669,omid:br/061601911804 doi:10.1007/978-3-030-60898-9_5 openalex:W3137330714,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021,P11Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170214305-06180218669,omid:br/06170214305 doi:10.1109/tro.2018.2858292 openalex:W3105339340,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-12,P9Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06802143963-06180218669,omid:br/06802143963 doi:10.1016/j.engappai.2021.104476 openalex:W3206733623,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-11,P12Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061803897047-06180218669,omid:br/061803897047 doi:10.1007/s10846-023-01881-8 openalex:W4379509038,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-05-30,P13Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06702921093-06180218669,omid:br/06702921093 doi:10.1109/icdcsw.2015.15 openalex:W1553900604,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-06,P5Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06015344972-06180218669,omid:br/06015344972 doi:10.1007/978-981-95-5021-0_10,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026,P16Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062301995391-06180218669,omid:br/062301995391 doi:10.1109/tgcn.2021.3091812 openalex:W3177092023,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-09,P12Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061401144375-06180218669,omid:br/061401144375 doi:10.1016/j.ifacol.2020.12.1493 openalex:W3152774280,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020,P10Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06490103248-06180218669,omid:br/06490103248 doi:10.1109/iros51168.2021.9636729 openalex:W3183167628,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,,,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302928943-06180218669,omid:br/061302928943 doi:10.2514/6.2013-4580 openalex:W2323316386,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-08-15,P4Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0609084036-06180218669,omid:br/0609084036 doi:10.1016/j.ast.2025.110791 openalex:W4413758750,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062303019030-06180218669,omid:br/062303019030 doi:10.1007/s11721-016-0123-4 openalex:W2343765183,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-04-28,P6Y8M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06602698439-06180218669,omid:br/06602698439 doi:10.1109/iotsms.2018.8554864 openalex:W2902894938,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-10,P9Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06901702862-06180218669,omid:br/06901702862 doi:10.1109/tac.2011.2159652 openalex:W2052560303,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2011-11,P2Y3M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302928411-06180218669,omid:br/061302928411 doi:10.2514/6.2013-4997 openalex:W2745557945,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2013-08-15,P4Y0M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0606447911-06180218669,omid:br/0606447911 doi:10.1108/ir-06-2024-0272 openalex:W4404956050,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-12-06,P15Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170213932-06180218669,omid:br/06170213932 doi:10.1109/tro.2021.3071615 openalex:W3153865577,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2021-12,P12Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06401890365-06180218669,omid:br/06401890365 doi:10.1109/cdc42340.2020.9304492 openalex:W3118453755,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-12-14,P11Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062401899069-06180218669,omid:br/062401899069 doi:10.1109/tase.2015.2415514 openalex:W2089312859,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-07,P5Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061402960809-06180218669,omid:br/061402960809 doi:10.1109/i2mtc.2012.6229369 openalex:W2047126465,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2012-05,P2Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06504645772-06180218669,omid:br/06504645772 doi:10.1109/access.2023.3339196 openalex:W4389317777,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06170214768-06180218669,omid:br/06170214768 doi:10.1109/tro.2014.2370831 openalex:W2020313791,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-02,P5Y6M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014437060-06180218669,omid:br/06014437060 doi:10.1007/s10951-025-00865-w,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2026-01-23,P16Y5M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06011571592-06180218669,omid:br/06011571592 doi:10.23919/acc63710.2025.11108101 openalex:W4413394390,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-07-08,P15Y11M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061102526035-06180218669,omid:br/061102526035 doi:10.1109/icstcc.2015.7321275 openalex:W1934624018,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2015-10,P6Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062302580342-06180218669,omid:br/062302580342 doi:10.1007/978-4-431-55879-8_15 openalex:W2412588695,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016,P6Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06240326825-06180218669,omid:br/06240326825 doi:10.1115/1.4054645 openalex:W3094002026,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-06-15,P12Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06502614113-06180218669,omid:br/06502614113 doi:10.9709/jkss.2014.23.4.197 openalex:W1965007839,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2014-12-31,P5Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,061302306574-06180218669,omid:br/061302306574 doi:10.1109/cdc.2018.8619817 openalex:W2964048305,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2018-12,P9Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06014738410-06180218669,omid:br/06014738410 doi:10.23919/iccas59377.2023.10316838,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-10-17,P14Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06010444614-06180218669,omid:br/06010444614 doi:10.2514/1.g008363 openalex:W4409458872,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-06,P15Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06012581522-06180218669,omid:br/06012581522 doi:10.1109/tac.2024.3485433 openalex:W4403674850,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-05,P15Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,0608685696-06180218669,omid:br/0608685696 doi:10.1109/lra.2025.3592080 openalex:W4412610850,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-09,P16Y1M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06012309194-06180218669,omid:br/06012309194 doi:10.1109/icrca64997.2025.11011115 openalex:W4410771310,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-03-07,P15Y7M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,062504335589-06180218669,omid:br/062504335589 doi:10.1109/icca62789.2024.10591955 openalex:W4400975702,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-06-18,P14Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06013090324-06180218669,omid:br/06013090324 doi:10.1109/taes.2025.3588487,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025-10,P16Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06702870304-06180218669,omid:br/06702870304 doi:10.1109/cdc.2016.7798266 openalex:W2962966512,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2016-12,P7Y4M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06203901399-06180218669,omid:br/06203901399 doi:10.1007/978-3-031-17091-1_58 openalex:W4306174282,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-10-15,P13Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06104744259-06180218669,omid:br/06104744259 doi:10.1109/ccdc62350.2024.10587460 openalex:W4400727107,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2024-05-25,P14Y9M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06022935815-06180218669,omid:br/06022935815 arxiv:1905.12204,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023,P13Y,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06420185493-06180218669,omid:br/06420185493 doi:10.1117/12.2682360 openalex:W4381328097,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2023-06-20,P13Y10M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06703597001-06180218669,omid:br/06703597001 doi:10.1109/iros45743.2020.9341106 openalex:W3131068636,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2020-10-24,P11Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06603970171-06180218669,omid:br/06603970171 doi:10.1109/lra.2022.3220155 openalex:W4309757306,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2022-10,P13Y2M,opencitations
C4B439BC6A12D,10.1109/tro.2009.2022423,citations,06011649173-06180218669,omid:br/06011649173 doi:10.2139/ssrn.5381834 openalex:W4413011495,omid:br/06180218669 doi:10.1109/tro.2009.2022423 openalex:W2142544818,2025,P15Y,opencitations
